id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33319774,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31132,-71.05715,Private room,75,1,12,2019-10-14,1.5,7,365
33328211,Beacon Hill Apartment,42942947,Endika,,Beacon Hill,42.35986,-71.06538,Entire home/apt,127,2,21,2019-11-3,2.84,1,34
33340673,Boston Condos 1BD/1BA 9,8534462,Corp Condos & Apts,,Back Bay,42.34443,-71.08513,Entire home/apt,199,2,3,2019-10-14,0.57,132,120
33340731,Boston Condos 1BD/1BA 8,8534462,Corp Condos & Apts,,Back Bay,42.3443,-71.08401,Entire home/apt,199,2,4,2019-10-14,0.63,132,96
33345730,New 2 Bed - Heart of Downtown - Hynes / Prudential,133927887,Kat,,Back Bay,42.34631,-71.08378,Entire home/apt,299,2,10,2019-8-24,1.71,12,0
33348585,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31053,-71.05656,Private room,75,1,11,2019-10-28,1.38,7,365
33350922,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.3125,-71.05556,Private room,75,1,4,2019-10-21,0.5,7,365
33351261,DOWNTOWN BOSTON / UMASS  BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31082,-71.0568,Private room,75,1,10,2019-11-4,1.25,7,365
33351298,Standard King Room,261039449,Studio Allston Hotel,,Brighton,42.36518,-71.13597,Hotel room,100,1,0,,,6,134
33351516,Standard Queen Room with Two Queen Beds,261039449,Studio Allston Hotel,,Brighton,42.36453,-71.13597,Hotel room,100,1,1,2019-8-21,0.32,6,137
33351519,Studio,261039449,Studio Allston Hotel,,Brighton,42.36374,-71.13544,Hotel room,100,1,0,,,6,131
33351754,Queen Room - Disability Access,261039449,Studio Allston Hotel,,Brighton,42.36357,-71.1354,Hotel room,200,1,0,,,6,125
33352056,Queen Room with Two Queen Beds - Disability,261039449,Studio Allston Hotel,,Brighton,42.36372,-71.13669,Hotel room,250,1,0,,,6,118
33352066,Signature Suite,261039449,Studio Allston Hotel,,Brighton,42.36441,-71.13747,Hotel room,300,1,0,,,6,142
33352469,ONE BEDROOM SUITE,243931054,Boston Park Plaza,,Back Bay,42.35012,-71.0707,Hotel room,100,1,0,,,13,232
33352470,PRESIDENTIAL SUITE,243931054,Boston Park Plaza,,Downtown,42.35049,-71.06958,Hotel room,100,1,0,,,13,142
33352471,SUPERIOR TWO DOUBLES,243931054,Boston Park Plaza,,Back Bay,42.34996,-71.07166,Hotel room,100,1,0,,,13,266
33352473,DELUXE ROOM,243931054,Boston Park Plaza,,Back Bay,42.35026,-71.07049,Hotel room,100,1,0,,,13,285
33352474,SUPERIOR ROOM,243931054,Boston Park Plaza,,Back Bay,42.35073,-71.07072,Hotel room,100,1,6,2019-10-31,1.04,13,285
33352475,STUDIO SUITE,243931054,Boston Park Plaza,,Downtown,42.35131,-71.06871,Hotel room,100,1,0,,,13,277
33352477,GARDEN SUITE,243931054,Boston Park Plaza,,Back Bay,42.35155,-71.07055,Hotel room,100,1,0,,,13,134
33371858,Chinatown 2-Mins-T exquisite RM#9-ground level 唐人�?131456838,Eddie,,Chinatown,42.34831,-71.06196,Private room,100,1,14,2019-11-12,2.28,11,358,
33374378,CLEAN AND BEAUTIFUL 1 BEDROOM HEART OF BOSTON,51588873,Philip,,Back Bay,42.35315,-71.07299,Entire home/apt,400,2,1,2019-5-1,0.15,1,0
33398766,Quaint room in Hyde Park,251610886,Maria,,Hyde Park,42.2527,-71.12096,Private room,65,1,3,2019-8-15,0.47,1,179
33403880,Super Sustainable Studio in the City,4547825,Curt,,Jamaica Plain,42.29013,-71.11434,Entire home/apt,89,1,0,,,1,54
33417746,Walk to the city or beach 4,30342817,Piter & Stacy,,Dorchester,42.31717,-71.05874,Private room,70,1,30,2019-10-28,4.09,7,304
33426419,Great location to go anywhere in Boston!!,247641760,Enia,,Roxbury,42.33258,-71.08202,Entire home/apt,350,1,38,2019-8-23,5.3,7,0
33439545,Dreamy South Boston 1BR by Seaport & Lawn on D by Blueground,107434423,Blueground,,South Boston,42.34216,-71.05173,Entire home/apt,105,30,0,,,111,341
33440102,Roomy Brighton 2BR near St. Elizabeth's Hospital by Blueground,107434423,Blueground,,Brighton,42.34956,-71.1498,Entire home/apt,141,30,0,,,111,188
33446838,Private room 2,22402141,Mirian,,East Boston,42.38973,-71.00288,Private room,40,100,1,2019-8-18,0.31,3,365
33467259,The Strathmore 2 | 3BR & 2Bath | Cleveland Circle,71783,Lance,,Brighton,42.33988,-71.15087,Entire home/apt,150,29,0,,,22,334
33474093,"Bright, Entire Apartment b/w Newbury & Fenway",37089105,Rebecca,,Fenway,42.34977,-71.09732,Entire home/apt,113,30,0,,,1,0
33475616,Studio/Private bathroom 10 min to Downtown Boston,215617803,Zuzu,,Dorchester,42.31881,-71.05287,Entire home/apt,145,1,15,2019-10-27,2.05,13,355
33487000,Large Room,200455160,Mo,,Brighton,42.34342,-71.15591,Private room,50,7,2,2019-9-7,0.72,5,180
33494646,Mama Sarah's home away from home.,64758444,Sarah,,Hyde Park,42.26428,-71.11789,Private room,71,1,33,2019-11-8,4.32,1,170
33496471,*New listing* Modern 1BR Condo in South Boston,22013953,Vanya,,South Boston,42.33822,-71.03968,Entire home/apt,325,2,14,2019-11-17,1.93,1,58
33511277,T's place,127801795,Tom,,South Boston,42.33556,-71.04411,Private room,60,1,2,2019-5-30,0.3,1,0
33518716,*FEMALE ONLY* Shared Space 5.52R,78962454,Micah,,Roxbury,42.3201,-71.08131,Shared room,25,28,20,2019-8-3,2.63,35,0
33525887,Quaint 1 bedroom convenient to everything!!,110936705,Gregory,,East Boston,42.36618,-71.03107,Entire home/apt,130,1,57,2019-11-16,8.42,1,149
33530646,HOTEL-STYLE LUXURY SUITE - NORTH END,214706437,Rachel,,North End,42.36847,-71.0525,Entire home/apt,225,2,58,2019-11-15,7.6,2,85
33549296,Chinatow 2-Mins-T.Single bed in living-room#11 唐人�?131456838,Eddie,,Chinatown,42.34811,-71.06382,Shared room,80,1,15,2019-11-3,2.41,11,269,
33549373,Cozy & comfy in-law suite with 1 1/2 bedroom space,90419082,Camille,,Dorchester,42.31596,-71.07281,Entire home/apt,120,2,40,2019-11-11,5.61,2,317
33552900,"Newly-Renovated 3-Bedroom Near Harvard, BU & BC!",252824346,Bradley,,Brighton,42.36067,-71.14298,Entire home/apt,175,3,22,2019-11-9,3.44,1,32
33561740,Home away from home,157054088,Ian,,Dorchester,42.29994,-71.07789,Private room,50,1,35,2019-11-12,4.57,2,263
33573684,Experience nature in the city,247790387,Josh,,Allston,42.35065,-71.1405,Private room,60,2,2,2019-7-1,0.38,1,66
33577025,Colby's Castle: Southie feel with downtown views,58236983,Colby,,South Boston,42.33798,-71.04553,Entire home/apt,140,2,10,2019-10-27,1.97,1,0
33586214,Decorator's FAB 4BR2BA !Location! 28+Days discount,11826335,Rich,,Jamaica Plain,42.32086,-71.11127,Entire home/apt,599,2,30,2019-11-17,3.96,1,261
33594135,Boston,50453331,Goldie,,Brighton,42.34458,-71.16827,Private room,69,1,0,,,1,0
33616608,4th Floor room 0.5 mile to Marathon finish line,38086407,Michael,,South End,42.34501,-71.07353,Private room,80,1,53,2019-10-30,7.26,1,71
33617830,"East boston airbnb liberty plaza, maverick",36647017,Alejandro,,East Boston,42.37426,-71.03951,Private room,80,2,18,2019-11-11,2.87,1,338
33621331,Newly Renovated!  Queen's Cabin,223741590,Nick,,Downtown,42.35459,-71.05848,Private room,106,29,15,2019-11-2,2.21,2,0
33630680,620 Columbia #2 - 90 Day Minimum - Fully Furnished,1444340,Short Term Rentals Boston,,Dorchester,42.31913,-71.06408,Private room,44,90,0,,,19,164
33631392,620 Columbia #3 - 90 Day Minimum - Fully Furnished,1444340,Short Term Rentals Boston,,Dorchester,42.31656,-71.06539,Private room,44,90,1,2019-9-1,0.37,19,349
33631639,620 Columbia #1 - 90 Day Minimum - Fully Furnished,1444340,Short Term Rentals Boston,,Dorchester,42.3187,-71.06431,Private room,50,90,0,,,19,334
33637201,★Chic Industrial Loft-Style 5 min from Subway�?251813695,Bridget,,East Boston,42.38147,-71.02547,Private room,69,1,47,2019-11-16,6.35,6,0,
33638588,✪Instaworthy Design | 5 Min Walk to Subway�?251813695,Bridget,,East Boston,42.38137,-71.02552,Private room,69,1,24,2019-9-22,3.83,6,0,
33638610,★Industrial Style Condo 12 min Subway Downtown�?251813695,Bridget,,East Boston,42.38136,-71.02652,Private room,69,1,57,2019-11-18,7.67,6,0,
33638927,35+Holiday Reunion/Events �?near Downtown FreePrk,25203946,Eder,,Dorchester,42.29762,-71.05248,Entire home/apt,267,2,1,2019-7-30,0.26,18,357
33639176,�?5 Min to Downtown | Comfy | Easy Check In/Out�?251813695,Bridget,,East Boston,42.38192,-71.02615,Private room,69,1,21,2019-9-21,3.46,6,0,
33639432,✪Instaworthy Master Suite | 15 Min to Airport �?251813695,Bridget,,East Boston,42.38129,-71.02658,Private room,69,1,15,2019-9-1,2.37,6,0,
33640493,Fenway,4743491,Mustafa,,Fenway,42.34628,-71.10249,Private room,120,30,2,2019-6-9,0.35,1,70
33654268,North Room in Friendly House,118376884,Petr,,Jamaica Plain,42.32298,-71.10745,Private room,85,1,7,2019-9-13,0.98,2,47
33654554,Back Bay Gem,31235595,Julie,,Back Bay,42.35076,-71.08358,Entire home/apt,325,3,1,2019-8-12,0.29,1,0
33663857,Enchanted Jamaica Plain Cottage,975369,Meredith,,Jamaica Plain,42.31074,-71.12309,Entire home/apt,209,2,26,2019-11-5,4.17,1,97
33664925,Maison du Maude,181200121,Jasmine,,Roxbury,42.31367,-71.09116,Entire home/apt,95,30,0,,,2,108
33672980,JETÉ SPACE,7990220,Tete,,Dorchester,42.29345,-71.07338,Private room,120,1,1,2019-7-27,0.25,1,0
33673564,Stylish room close to downtown/hospitals/colleges,181200121,Jasmine,,Roxbury,42.31372,-71.08987,Private room,122,30,0,,,2,108
33682929,Perfect for the Summer w/ cool A/C near Red Line,156053359,Ken,,Dorchester,42.29114,-71.06664,Private room,45,7,1,2019-5-31,0.17,8,321
33703845,Egleston Square Suite (dog friendly),251061257,Mary,,Roxbury,42.31703,-71.09623,Private room,100,2,5,2019-11-7,0.72,1,68
33711194,Luxury Condo in Desired Savin Hill - Next to Beach,74866711,Mike,,Dorchester,42.31223,-71.04882,Entire home/apt,120,1,51,2019-11-10,7.89,1,165
33718517,Cozy bedroom near Harvard Stadium,18602116,Sarah,,Allston,42.36051,-71.12951,Private room,150,2,6,2019-11-3,0.99,1,176
33748061,Nice Little Pad Next to Airport,252592259,Howard,,East Boston,42.36942,-71.03378,Private room,95,1,52,2019-11-5,6.96,3,5
33776526,Comfort At Economy,252592259,Howard,,East Boston,42.37059,-71.03398,Private room,89,1,29,2019-10-25,4.18,3,6
33781676,Professionally cleaned!  The Vault,223741590,Nick,,Downtown,42.35464,-71.05856,Private room,100,2,23,2019-10-31,3.42,2,161
33782165,HLA-spacious room near orange line Jackson sq,41932249,Ann,,Roxbury,42.3222,-71.08923,Private room,88,4,7,2019-9-1,0.95,19,0
33783409,Saudi apartheid,94257147,Husain,,Fenway,42.34247,-71.09593,Shared room,50,1,1,2019-5-8,0.15,1,0
33795513,Rest and Enjoy Near Airport,252345941,Sebastian,,East Boston,42.3678,-71.03358,Private room,99,1,50,2019-11-5,7.14,3,5
33810392,HLC-Bright room near orange line Jackson sq,41932249,Ann,,Roxbury,42.32154,-71.08866,Private room,89,1,9,2019-8-22,1.22,19,0
33823804,Fly And Have a Good Rest Next to Airport,252345941,Sebastian,,East Boston,42.3677,-71.03625,Private room,95,1,27,2019-10-4,3.67,3,6
33826996,Historic Designer Duplex | near T,60375320,David,,South Boston,42.33588,-71.05152,Entire home/apt,1040,1,7,2019-10-28,0.98,3,301
33843295,"Bedroom-Queen&Double, Walk to Red Line T(Shawmut)",43544288,Susan,,Dorchester,42.29338,-71.06398,Private room,50,1,16,2019-10-15,2.31,24,362
33854578,Private Bedroom & Music Studio,255629949,Will,,Allston,42.35253,-71.14169,Private room,115,1,1,2019-5-7,0.15,1,323
33855934,Large room 2,200455160,Mo,,Brighton,42.34228,-71.15422,Private room,52,7,2,2019-8-31,0.53,5,157
33873411,Feel Right at Home B’n’B,255787014,Diane,,Hyde Park,42.25307,-71.12734,Private room,65,1,38,2019-10-27,5.3,1,295
33878316,Private Bedroom near Harvard Stadium,255801185,Nelida,,Allston,42.35973,-71.12884,Private room,73,1,14,2019-11-5,2.02,1,179
33916116,"Bedroom-Queen, Walk to Red Line T(Shawmut)",43544288,Susan,,Dorchester,42.29264,-71.06216,Private room,52,1,6,2019-7-28,0.87,24,365
33916418,"Bedroom-Queen&Twin, Walk to Red Line T(Shawmut)",43544288,Susan,,Dorchester,42.29111,-71.06425,Private room,60,1,1,2019-5-16,0.16,24,327
33937279,Lux 1 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.36428,-71.06823,Entire home/apt,389,29,0,,,68,365
33937853,Lux 1 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.36422,-71.0704,Entire home/apt,389,29,0,,,68,365
33937962,Shared Bedroom near Northeastern /Wentworth univ.,256272702,Ashwin Muthiah,,Mission Hill,42.33493,-71.09535,Shared room,22,3,2,2019-9-1,0.34,1,0
33943660,Cool apartment Boston convenient  close to subway,1173513,An,,Roxbury,42.32665,-71.0943,Entire home/apt,174,2,9,2019-9-14,1.71,7,32
33958356,Nice & Easy at Airport,252345941,Sebastian,,East Boston,42.3689,-71.03436,Private room,95,1,30,2019-11-3,4.59,3,6
33966076,First Floor Worcester Street Studio,76545076,Taylor,,South End,42.33812,-71.0773,Entire home/apt,160,2,5,2019-8-14,0.77,13,0
33966192,Adorable First Floor Worcester Street Studio,76545076,Taylor,,South End,42.33766,-71.07668,Entire home/apt,135,2,3,2019-9-6,0.56,13,0
33966889,Penthouse Getaway,203599098,Dhiego,,Dorchester,42.29405,-71.06901,Entire home/apt,120,1,33,2019-10-28,4.78,2,90
33969884,Back Bay Floor Thru 1 Bed,79148691,Anna,,Back Bay,42.35067,-71.08612,Entire home/apt,700,2,1,2019-5-20,0.16,1,0
33973503,Shared space near northeastern uni for one male.,256237272,Ajith Kumar,,Mission Hill,42.33494,-71.0967,Shared room,30,10,0,,,1,0
33979575,Large bedroom near Back Bay and Prudential center,44168838,Charles,,Fenway,42.34311,-71.08771,Private room,1550,85,0,,,1,363
33991901,"Charming and Cozy room, Next to BU & BC",256313711,Derya,,Allston,42.35126,-71.12539,Private room,74,1,17,2019-10-23,6.46,1,307
33992355,"Cozy 2 bed bedroom, with access to rest of house",158599205,Gloria,,West Roxbury,42.25766,-71.15884,Private room,60,2,18,2019-10-27,2.67,3,90
33999432,Cozy room 1,256722426,Jonathan,,Roxbury,42.32633,-71.06932,Private room,56,1,34,2019-10-24,5.07,6,311
34001745,North End Gem,195367,Melissa,,North End,42.36626,-71.0544,Entire home/apt,170,3,35,2019-11-18,5.71,1,45
34013089,"Sharp Back Bay 1BR near Newbury St, Boston Common & Fenway by Blueground",107434423,Blueground,,Back Bay,42.34958,-71.08942,Entire home/apt,130,30,0,,,111,342
34020206,"Private, Quiet, Comfy, Clean Apartment in Boston",22727717,Kirjuan,,Roxbury,42.32489,-71.07686,Entire home/apt,175,1,5,2019-8-4,0.86,1,0
34020828,Boston Lavish Living,203599098,Dhiego,,Dorchester,42.29463,-71.06712,Entire home/apt,158,1,42,2019-11-4,6.77,2,172
34037690,Jamaica Plain Pondside Ideal Summer Rental,134967825,Laurel,,Jamaica Plain,42.32169,-71.11142,Entire home/apt,74,60,0,,,1,0
34040798,Luxury Boston Apartment 4,158837906,Hesham,,Jamaica Plain,42.32798,-71.11117,Entire home/apt,179,5,12,2019-11-14,2.01,8,361
34061002,Stunning 2BR 2Bath near Harvard Square,257203589,Sara,,Allston,42.36272,-71.12993,Entire home/apt,520,1,1,2019-6-9,0.18,4,0
34061048,Luxury Boston Apartments 5,158837906,Hesham,,Jamaica Plain,42.3259,-71.11215,Entire home/apt,200,6,8,2019-10-30,1.28,8,361
34061133,Panoramic 1BR 1Bath near Harvard Square,257203589,Sara,,Allston,42.36261,-71.12961,Private room,190,1,0,,,4,0
34061606,Studio 2 minutes from Red Sox stadium Fenway park,36951656,Louise,,Fenway,42.34415,-71.09534,Entire home/apt,170,1,6,2019-5-25,0.9,1,0
34081892,波士顿别墅超大主�? 带全套高档现代美式家�?   私人卫生间和衣帽�?81029038,Holly,,Allston,42.35208,-71.14055,Private room,130,7,0,,,2,139,
34086554,Luxury Boston Apartment Fenway 104,158837906,Hesham,,Fenway,42.34362,-71.09808,Entire home/apt,220,14,7,2019-11-4,1.2,8,357
34089487,Cozy Room 4,256722426,Jonathan,,Roxbury,42.32511,-71.07167,Private room,59,1,33,2019-11-6,4.95,6,327
34089666,Cozy Room 2,256722426,Jonathan,,Roxbury,42.32485,-71.07306,Private room,59,1,34,2019-10-29,5.07,6,324
34089850,Cozy Room 3,256722426,Jonathan,,Roxbury,42.32514,-71.07358,Private room,59,1,37,2019-11-3,5.52,6,313
34092668,Large Picturesque 3 Bedroom Dream Home,16541124,Ray,,Brighton,42.34795,-71.16771,Entire home/apt,250,1,24,2019-11-3,3.55,5,90
34094493,Summer monthly renter for room in a 4 bed/2bath,104571147,Iman,,Mission Hill,42.33098,-71.10052,Private room,30,30,0,,,1,0
34096297,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 1,15154687,John,,Allston,42.35989,-71.13243,Private room,99,1,45,2019-11-3,6.62,4,362
34117684,"Spacious,affordable&upscale near Boston Universty",106871289,Emilia,,Allston,42.35226,-71.12447,Entire home/apt,185,3,26,2019-10-28,4,2,32
34117810,1BR 1Bath w/ Harvard Stadium View,257203589,Sara,,Allston,42.36348,-71.1281,Private room,190,1,0,,,4,0
34125814,"4BR, 2car Parking Gorgeous Home-Train/Arprt/Dwntn",50990023,Neeraj,,East Boston,42.39095,-71.0002,Entire home/apt,300,2,29,2019-11-13,4.51,3,308
34133759,"Snazzy Back Bay 1BR w/ W/D, Gym, Doorman, near T Station, by Blueground",107434423,Blueground,,Back Bay,42.3497,-71.0749,Entire home/apt,188,30,0,,,111,337
34149470,3-31 Micro-Studio Awaits Boston Stay!,244600805,Bay Village,,Bay Village,42.34906,-71.07042,Private room,100,2,10,2019-9-28,1.72,23,132
34149473,5-3 Charming Room Awaits Boston Stay!,244600805,Bay Village,,Bay Village,42.34872,-71.07085,Private room,100,2,4,2019-9-26,0.83,23,101
34149872,3-33 Contemporary Modern Flat A,244600805,Bay Village,,Bay Village,42.34877,-71.07017,Entire home/apt,129,2,21,2019-11-9,3.84,23,40
34155448,"Restful Clean, 5m. to Airport/15m. Uber to Boston",57064175,Sonia,,East Boston,42.37941,-71.03739,Private room,88,1,58,2019-11-10,8.74,7,79
34195621,"private room next to public transportation, food S",258171811,Ricky,,Allston,42.35358,-71.13073,Private room,59,1,21,2019-8-28,3.46,1,0
34206791,"Beautiful 3BR, 2.5BTH house close to Harvard",22292205,Louise,,Allston,42.36211,-71.13075,Entire home/apt,160,60,0,,,1,173
34212295,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 2,15154687,John,,Allston,42.35919,-71.13223,Private room,99,1,43,2019-11-11,6.26,4,353
34212710,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 3,15154687,John,,Allston,42.35925,-71.13256,Private room,99,1,37,2019-11-18,5.55,4,332
34212943,NEAR HARVARD BUSINESS SCHOOL WITH MEMORY BED 4,15154687,John,,Allston,42.35926,-71.1315,Private room,99,1,44,2019-11-17,6.44,4,352
34225559,Amazing Family Central Spacious Apartment,217278349,David,,Downtown,42.36274,-71.06366,Entire home/apt,300,1,37,2019-11-2,5.5,1,275
34226720,South End Studio with Private Patio,258400320,Liz,,South End,42.34412,-71.07153,Entire home/apt,175,1,11,2019-9-28,1.63,1,14
34227158,"Your Restful bedroom, minutes from Airport&Boston",57064175,Sonia,,East Boston,42.37844,-71.03787,Private room,76,1,67,2019-11-4,9.9,7,77
34227954,Relaxing/Clean/5m. to Airport/15m. to Boston,57064175,Sonia,,East Boston,42.37958,-71.03702,Private room,76,1,58,2019-11-12,9.61,7,58
34228239,Comfy/Clean/5m. to Airport/15m. to Boston,57064175,Sonia,,East Boston,42.38001,-71.03746,Private room,76,1,39,2019-11-9,6.76,7,84
34228295,Modern Southie Abode,66942658,Edgars,,South Boston,42.33856,-71.05017,Private room,161,1,15,2019-6-16,2.23,1,0
34228492,Escape/Relax/5m.to Airport/15m to Boston,57064175,Sonia,,East Boston,42.38103,-71.03372,Private room,76,1,34,2019-11-11,5.07,7,80
34228708,Clean/Modern Room/5m. to Airport/15m. to Boston,57064175,Sonia,,East Boston,42.3781,-71.03759,Private room,88,1,72,2019-11-11,10.85,7,81
34229078,"Sleek Room, 5m. to Airport/15m. to Boston",57064175,Sonia,,East Boston,42.38022,-71.03526,Private room,88,1,37,2019-11-1,5.81,7,33
34229222,Amazing location: Sunny space on the Green line,4509874,Ariel,,Brighton,42.3439,-71.13944,Private room,60,1,4,2019-9-1,1,1,3
34242176,Shelly's Golden Room,139072570,Lance And Shelly,,East Boston,42.38236,-71.02286,Private room,69,2,0,,,5,0
34276092,65 Beech Glen | Unit 1A | Private BR | Co-Living,814298,Short Term Rentals Boston,,Roxbury,42.32347,-71.09377,Private room,60,90,0,,,95,340
34279661,Awesome Downtown Apartment Steps From TD Garden,33101721,Lucian,,Downtown,42.36645,-71.06465,Entire home/apt,141,1,24,2019-11-6,3.81,5,2
34279736,Lavish Boston Studio Apt Near Prudential Center!,163251048,Jen,,Chinatown,42.35244,-71.06127,Entire home/apt,799,9,0,,,55,365
34283601,"Up to 6 by Boston Harbor & Airport, 2min to Subway",37134422,Jessica,,East Boston,42.36582,-71.03717,Entire home/apt,245,1,29,2019-11-17,4.48,1,99
34287782,Himalayan Station/Walk to Train/10 min to Downtown,242788106,Rojina And Rajesh,,Dorchester,42.31939,-71.05551,Private room,69,2,24,2019-11-3,3.79,1,74
34311678,"CozyZone, minutes from BC!",259032103,Mario,,Brighton,42.34455,-71.16807,Entire home/apt,125,2,19,2019-10-26,2.85,1,0
34340991,Enjoy Boston With The TDGarden Champs As Neighbors,33101721,Lucian,,Downtown,42.36513,-71.06348,Entire home/apt,145,1,24,2019-11-5,3.77,5,2
34342016,Quiet Pondside Room Near Boston College,259272534,Haydee,,Brighton,42.34278,-71.16801,Private room,60,2,27,2019-11-10,4.53,1,17
34343428,Gem of the Emerald Necklace,50977078,David,,Jamaica Plain,42.31015,-71.09906,Entire home/apt,66,90,0,,,1,172
34356538,(E-4F) Simple North End 3 bedrooms!,259381196,Airbnb,,North End,42.36508,-71.05761,Entire home/apt,125,1,34,2019-11-3,5.05,2,3
34356588,"CHARMING, SUNNNY & QUIET 2-BR APT",2264450,Geneviève,,Allston,42.35199,-71.1382,Entire home/apt,110,60,1,2019-8-15,0.3,2,0
34365148,"H9, 2 min walk to T/Subway, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28332,-71.06611,Private room,40,1,15,2019-10-12,2.31,10,343
34387797,"NICE, QUIET, CHARMING 2-BR APT",2264450,Geneviève,,Allston,42.35127,-71.13875,Entire home/apt,110,60,0,,,2,29
34396302,Relax in Roxbury! Out of the city but minutes away,56535522,Christopher,,Roxbury,42.31833,-71.09308,Private room,49,2,11,2019-11-1,1.75,1,85
34415230,Beautiful Huge Studio in Theatre District,212359760,EVONIFY Corp,,Downtown,42.35174,-71.06436,Entire home/apt,199,1,2,2019-7-18,0.43,21,0
34417703,Belgrade Place,64818842,Jose,,West Roxbury,42.28678,-71.1493,Private room,75,5,2,2019-5-9,0.3,1,178
34421659,Cozy Private Room,178834542,Marina,,Mission Hill,42.33193,-71.10169,Private room,45,28,4,2019-9-2,0.65,1,0
34422276,�?The Boiler Room | Close to Subway + Downtown �?102027626,Romo & Nayeli,,Dorchester,42.28809,-71.06764,Private room,79,2,42,2019-11-17,8.69,6,160,
34444907,Charming & Beautiful Beacon Hill Two-Bed Apartment,30509134,Sophie,,Beacon Hill,42.36016,-71.06854,Entire home/apt,290,2,4,2019-7-7,0.67,1,165
34446608,"Location! Beautiful 5 Bedroom 2.5 Bath, 3 Parking!",26638332,Hannah,,Allston,42.35406,-71.13801,Entire home/apt,408,2,16,2019-11-10,3.38,3,160
34450964,"62/1R Cozy,Sunny Room. Center of Boston. BU/BC/MIT",215617803,Zuzu,,Allston,42.35055,-71.13238,Private room,10,1,9,2019-11-1,1.45,13,336
34472838,In the Heart of the City...minutes to Boston,69191719,Phoebe,,Dorchester,42.29651,-71.06777,Private room,75,2,11,2019-11-2,1.77,2,179
34474605,Designer 1BR North End Modern,1490311,Yoni,,North End,42.36486,-71.0556,Entire home/apt,180,3,0,,,1,179
34480993,"62/R2 Cozy, Sunny Room. Center of Boston BU/BC/MIT",215617803,Zuzu,,Allston,42.35143,-71.13468,Private room,10,1,10,2019-11-3,1.6,13,91
34481418,"62/R3 Cozy, Sunny Room. Center of (Website hidden by Airbnb)",215617803,Zuzu,,Allston,42.35223,-71.13327,Private room,99,1,11,2019-10-20,2.39,13,365
34498662,"62/R4 Cozy, Sunny Room. Center of (Website hidden by Airbnb)",215617803,Zuzu,,Allston,42.35124,-71.1326,Private room,99,1,14,2019-10-6,2.4,13,361
34516136,"420 friendly, 3rd floor, quiet and cozy",213833314,Josh,,East Boston,42.38013,-71.0341,Private room,55,1,14,2019-11-10,2.13,2,363
34530997,Cute Double Bed Room,260590229,Oana,,East Boston,42.37085,-71.03308,Private room,95,1,15,2019-9-22,2.49,3,3
34537939,Lux Seaport unit  Views/Balcony/Convention center/,154342968,Sarah,,South Boston Waterfront,42.35062,-71.04728,Entire home/apt,450,1,0,,,3,10
34539683,Luxury in Seaport / City Views / Convention center,154342968,Sarah,,South Boston Waterfront,42.35108,-71.04703,Entire home/apt,450,1,6,2019-10-5,1.01,3,28
34542399,A large beautiful entire first floor in Boston,50032344,Bill,,West Roxbury,42.29234,-71.15281,Entire home/apt,150,1,25,2019-11-2,3.95,2,34
34543167,Single comfort,236636563,Faith,,Roxbury,42.31443,-71.07407,Private room,80,2,1,2019-5-18,0.16,3,313
34543946,Biggie,236636563,Faith,,Roxbury,42.3144,-71.07365,Private room,75,2,1,2019-5-19,0.16,3,324
34548611,Multi storey,254641847,Valeria,,Fenway,42.3441,-71.09442,Shared room,110,1,1,2019-6-1,0.17,1,3
34578666,*GREAT LOCATION LUXURY ROOM *ST ELZBT/ HOSP& BC/BU,225444213,Harun,,Brighton,42.34603,-71.15213,Private room,62,1,35,2019-11-17,5.8,1,361
34582000,Cozy & Convenient 1.52,78962454,Micah,,Roxbury,42.32279,-71.08802,Private room,43,28,31,2019-10-15,4.79,35,0
34592935,"Premium Fenway 1BR, near Longwood & Harvard Medical, by Blueground",107434423,Blueground,,Fenway,42.34328,-71.09469,Entire home/apt,102,30,0,,,111,338
34617087,Chic New Apt Most Amazing Location In The City,1118374,Scott,,Back Bay,42.34783,-71.08443,Entire home/apt,303,1,30,2019-8-26,4.69,12,104
34625479,Martinez,166288633,Orlando,,Roxbury,42.32009,-71.07424,Private room,63,2,31,2019-11-10,5.64,1,152
34634341,"Private Bedroom-Queen bed, Free Parking & WiFi",43544288,Susan,,West Roxbury,42.2616,-71.15769,Private room,55,1,9,2019-9-2,1.44,24,365
